 mulberry," morus spp. (morus alba, m. nigra, m. rubra, etc.)"," red mulberry is native to southeastern united states, other species are found worldwide",10,15,m,0.3,0.5,m,690,kg/m3,"7,470",n,80.6,mpa,9.32,gpa,48.2,mpa,radial,3.3,tangential,6.6,volumetric,10.3," rated as very durable, with good insect resistance and weathering properties.","responds well to both hand and machine tools. turns, glues, and finishes well."," fence posts,furniture, and turned objects.",,,,,,,
" muninga,kiaat, mukwa", pterocarpus angolensis, south-central africa,12,18,m,0.5,0.8,m,605,kg/m3,"6,050",n,98.2,mpa,8.73,gpa,55.3,mpa,radial,1.7,tangential,2.8,volumetric,5.4, heartwood is rated as being durable to moderately durable; good resistance to insect attack.," generally easy to work with tools, though if there is interlocked grain present, it may tearout during planing operations. moderate blunting effect on cutters. glues, stains, and finishes well."," furniture, boatbuilding, veneer, turnings, and other small wooden objects.",,,,,,,
" myrtle, oregon myrtle, california bay laurel, pepperwood", umbellularia californica, coastal regions of southwest oregon and central california,15,24,m,0.6,1,m,635,kg/m3,"5,650",n,66.9,mpa,8.45,gpa,38.9,mpa,radial,2.8,tangential,8.1,volumetric,11.9,"heart rot is common, and various decay fungi are known to infect living trees. poor insect resistance."," fairly easy to work, though tearout can occur on pieces with figured grain. has a tendency to burn during drilling and routing, and appropriate speeds and sharp cutters are recommended. turns,glues, and finishes well."," veneer, cabinetry, fine furniture, musical instruments (guitar backs), interior trim, gunstocks, turned objects, and other small specialty items.",,,,,,,
" tasmanian myrtle, myrtle beech", nothofagus cunninghamii, southeast australia and new zealand,20,30,m,1,1.5,m,625,kg/m3,"5,840",n,98.2,mpa,12.62,gpa,49.4,mpa,radial,5.4,tangential,10,volumetric,16.3, rated as non-durable to perishableregardingdecay resistance. also susceptible to insect attack.," tasmanian myrtle generally produces excellent results with both hand and machine tools; however, areas of figured wood with abnormal grain can pose difficulties in machining. can be difficult to air-dry heartwood material without defects. responds very well to steam bending. turns superbly. glues, stains, and finishes well."," veneer, plywood, boatbuilding, turned objects, carving, flooring, and furniture.",,,,,,,
" nandubay,algarrobillo", prosopis affinis,south america,6,12,m,0.3,0.6,m,1015,kg/m3,"12,230",n,44.3,mpa,9.79,gpa,,,,,,,,,,,,,,,,,,
"nargusta, canxan negro",terminalia amazonia,from mexico to brazil,30,50,m,1,1.5,m,785,kg/m3,"7,770",n,122.5,mpa,15.21,gpa,66,mpa,radial,6.4,tangential,8.7,volumetric,14.9,varies from very durable to moderately durable; mixed insect resistance.,"can be difficult to work due to interlocked grain, resulting in tearout. wood with straight grain has better working characteristics. glues and finishes well.","turned objects, furniture, cabinetry, boatbuilding, and general construction.",,,,,,,
" narra, amboyna (burl)", pterocarpus indicus, southeast asia,20,30,m,1,1.5,m,655,kg/m3,"5,620",n,96.3,mpa,11.89,gpa,57,mpa,radial,2.8,tangential,4,volumetric,6.9," narra has good weathering characteristics and is typically very durable regarding decay resistance. it is generally resistant to termite and powder post beetle attack, though there can occasionally be ambrosia beetles present, especially in the sapwood."," easy to work with both hand and machine tools, one of narra's only downsides is that it has a moderate blunting effect on cutters. narra turns, glues, and finishes well."," veneer, furniture, cabinetry, boatbuilding, plywood, turned objects, and small specialty wood items.",,,,,,,
" peruvian walnut, tropical walnut, nogal"," juglans spp. (juglans australis, j. neotropica, j. olanchana, etc.)"," southern mexico, central and south america",9,18,m,0.6,1,m,600,kg/m3,"4,250",n,77,mpa,7.81,gpa,45.2,mpa,radial,3.6,tangential,7.5,volumetric,11.4," peruvian walnut is rated as moderately durable in terms of decay resistance, though it is susceptible to insect attack."," typically easy to work provided the grain is straight and regular. planer tearout can sometimes be a problem when surfacing pieces with irregular or figured grain. glues, stains, and finishes well."," furniture, cabinetry, veneers, flooring, musical instruments, and interior trim.",,,,,,,
 nyatoh," palaquium spp., payena spp.","india through southeast asia to the philippines, new guinea, and the western pacific islands",30,40,m,0.6,1,m,620,kg/m3,"4,760",n,96,mpa,13.37,gpa,54.4,mpa,radial,3.2,tangential,5.5,volumetric,8.7, rated as non-durable and is susceptible to insect attack.," some species within these genera have high silica content and will rapidly dull cutting edges. those not containing silica work fairly easily, though there still tends to be gum buildup on tools."," furniture, plywood, and interior joinery.",,,,,,,
 red oak,, northeastern united states and southeastern canada,25,35,m,1,2,m,700,kg/m3,"5,430",n,99.2,mpa,12.14,gpa,46.8,mpa,radial,4,tangential,8.6,volumetric,13.7," rated as non-durable to perishable, with poor insect resistance. stains when in contact with water (particularly along theporous growth ring areas). red oaks do not have the level of decay and rot resistance that  white oaks possess.","produces good results with hand and machine tools. has moderately high shrinkage values, resulting in mediocre dimensional stability, especially in flatsawn boards. can react with iron (particularly when wet) and cause staining and discoloration. responds well to steam-bending. glues, stains, and finishes well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
" black oak, eastern black oak",, eastern north america,20,25,m,1,1.5,m,715,kg/m3,"5,380",n,99.5,mpa,11.97,gpa,44.5,mpa,radial,4.4,tangential,11.1,volumetric,15.1, falls somewhere between slightly durable to non-durable. red oaks such as black oak do not have the level of decay and rot resistance that  white oaks possess.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
" california black oak, kellogg oak",, western united states,20,25,m,1,1.2,m,620,kg/m3,"4,840",n,59.4,mpa,6.76,gpa,38.9,mpa,radial,3.6,tangential,6.6,volumetric,10.2, falls somewhere between slightly durable to non-durable. red oaks such as california black oak do not have the level of decay and rot resistance that white oaks possess.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 cherrybark oak,, eastern united states,25,30,m,1,1.5,m,785,kg/m3,"6,580",n,124.8,mpa,15.7,gpa,60.3,mpa,radial,5.5,tangential,10.6,volumetric,16.1, red oaks such as cherrybark oak do not have the level of decay and rot resistance that white oaks possess. durability should be considered minimal.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 laurel oak,, southeastern united states,20,25,m,0.6,1.2,m,740,kg/m3,"5,380",n,98.8,mpa,12.37,gpa,48.1,mpa,radial,4,tangential,9.9,volumetric,19, red oaks such as laurel oak do not have the level of decay and rot resistance that white oaks possess. durability should be considered minimal.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 pin oak,, eastern united states,15,23,m,0.6,1.2,m,705,kg/m3,"6,650",n,95.6,mpa,11.81,gpa,46.6,mpa,radial,4.3,tangential,9.5,volumetric,14.5, red oaks such as pin oak do not have the level of decay and rot resistance that white oaks possess. durability should be considered minimal.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 scarlet oak ,, eastern united states,20,30,m,1,1.2,m,735,kg/m3,"6,230",n,110.9,mpa,12.18,gpa,56.9,mpa,radial,4.4,tangential,10.8,volumetric,14.7, red oaks such as scarlet oak do not have the level of decay and rot resistance that white oaks possess. durability should be considered minimal.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 shumard oak, quercus shumardii, southeastern united states,25,35,m,1,1.5,m,730,kg/m3,"5,750",n,123,mpa,14.86,gpa,,,,,,,,,,,,,,,,,,
" southern red oak, spanish oak",, southeastern united states,25,30,m,1,1.5,m,675,kg/m3,"4,720",n,83,mpa,10.2,gpa,42,mpa,radial,4.7,tangential,11.3,volumetric,16.1, red oaks such as southern red oak do not have the level of decay and rot resistance that white oaks possess. durability should be considered minimal.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 water oak,, eastern united states,15,24,m,0.6,1,m,725,kg/m3,"5,290",n,114.6,mpa,14.02,gpa,46.7,mpa,radial,4.4,tangential,9.8,volumetric,16.1, red oaks such as water oak do not have the level of decay and rot resistance that white oaks possess. durability should be considered minimal.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 willow oak,, eastern united states,20,30,m,1,1.5,m,770,kg/m3,"6,490",n,102.4,mpa,12.44,gpa,48.6,mpa,radial,5,tangential,9.6,volumetric,18.9, red oaks such as willow oak do not have the level of decay and rot resistance that white oaks possess. durability should be considered minimal.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, and veneer.",,,,,,,
 white oak,, eastern united states,20,25,m,1,1.2,m,755,kg/m3,"5,990",n,102.3,mpa,12.15,gpa,50.8,mpa,radial,5.6,tangential,10.5,volumetric,16.3,rated as very durable; frequently used in boatbuilding and tight cooperage applications.,"produces good results with hand and machine tools. has moderately high shrinkage values, resulting in mediocre dimensional stability, especially in flatsawn boards. can react with iron (particularly when wet) and cause staining and discoloration. responds well to steam-bending. glues, stains, and finishes well."," cabinetry, furniture, interior trim, flooring, boatbuilding, barrels, and veneer.",,,,,,,
" bur oak, burr oak, mossycup oak",, eastern and midwestern united states and south-central canada,24,30,m,1,1.5,m,725,kg/m3,"6,030",n,75.3,mpa,7.17,gpa,40.6,mpa,radial,4.4,tangential,8.8,volumetric,12.7, bur oak has been rated as having very good resistance to decay.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, boatbuilding, barrels, and veneer.",,,,,,,
 chestnut oak,, eastern united states,18,22,m,0.6,1.2,m,750,kg/m3,"5,030",n,91.7,mpa,11,gpa,47.1,mpa,radial,5.3,tangential,10.8,volumetric,16.4, chestnut oak has been rated as having very good resistance to decay.," easy to glue, and takes stain and finishes very well."," cabinetry, furniture, interior trim, flooring, boatbuilding, barrels, and veneer.",,,,,,,
" english oak, european oak",," most of europe, to asia minor, and north africa",24,35,m,1,1.5,m,675,kg/m3,"4,980",n,97.1,mpa,10.6,gpa,46.3,mpa,radial,4.7,tangential,8.4,volumetric,13," english oak has been rated as having very good resistance to decay, and is commonly used in boatbuilding applications.","produces good results with hand and machine tools. can react with iron (particularly when wet) and cause staining and discoloration. responds well to steam-bending. glues, stains, and finishes well."," cabinetry, furniture, interior trim, flooring, boatbuilding, barrels, and veneer.",,,,,,,
